 nodeID, x, y, ux, uy, sx, sy, sxy
12432,7.6178,-259.728,0.159912,0.153397,-0.21327,-0.561173,-0.0525301
12433,8.70567,-259.693,0.180763,0.150335,-0.212881,-0.551338,-0.0593828
12434,9.79339,-259.655,0.200853,0.146944,-0.212405,-0.540407,-0.0659854
12435,10.8809,-259.611,0.220106,0.143252,-0.211829,-0.528453,-0.0723132
12436,11.9683,-259.564,0.238456,0.139289,-0.211141,-0.515558,-0.0783439
12437,13.0555,-259.511,0.255843,0.135086,-0.210328,-0.501809,-0.0840576
12438,14.1424,-259.454,0.272215,0.130678,-0.209375,-0.487297,-0.0894369
12439,15.229,-259.393,0.287529,0.126097,-0.208269,-0.472116,-0.0944676
12440,16.3154,-259.327,0.301749,0.121379,-0.206996,-0.456361,-0.0991383
12441,17.4016,-259.256,0.314849,0.116559,-0.205543,-0.440132,-0.103441
12442,18.4874,-259.181,0.32681,0.111671,-0.2039,-0.423524,-0.10737
12443,19.5729,-259.101,0.337621,0.106749,-0.202053,-0.406636,-0.110923
12444,20.658,-259.017,0.34728,0.101826,-0.199996,-0.389561,-0.114101
12445,21.7428,-258.928,0.355793,0.0969331,-0.197718,-0.372391,-0.116908
12446,22.8272,-258.835,0.363174,0.0920998,-0.195216,-0.355214,-0.119351
12447,23.9112,-258.737,0.36944,0.0873532,-0.192486,-0.338113,-0.121438
12448,24.9948,-258.634,0.374619,0.0827183,-0.189526,-0.321167,-0.123181
12449,26.0779,-258.527,0.378743,0.0782171,-0.186337,-0.304447,-0.124591
12450,27.1606,-258.416,0.381848,0.0738693,-0.182923,-0.28802,-0.125685
12451,28.2428,-258.3,0.383976,0.0696916,-0.17929,-0.271945,-0.126477
12452,29.3245,-258.179,0.385172,0.0656978,-0.175445,-0.256275,-0.126984
12453,30.4057,-258.054,0.385483,0.0618992,-0.1714,-0.241056,-0.127225
12454,31.4864,-257.925,0.384962,0.0583042,-0.167166,-0.226327,-0.127215
12455,32.5665,-257.79,0.38366,0.0549187,-0.162758,-0.21212,-0.126975
12456,33.646,-257.652,0.38163,0.0517462,-0.158189,-0.198463,-0.12652
12457,34.725,-257.509,0.378928,0.0487878,-0.153478,-0.185377,-0.125868
12458,35.8033,-257.361,0.375607,0.0460428,-0.148642,-0.172874,-0.125036
12459,36.8811,-257.209,0.371722,0.0435085,-0.143699,-0.160967,-0.124041
12460,37.9581,-257.052,0.367326,0.0411809,-0.138668,-0.149658,-0.122899
12461,39.0345,-256.891,0.362471,0.0390541,-0.133567,-0.138949,-0.121623
12462,40.1102,-256.725,0.357207,0.0371216,-0.128417,-0.128835,-0.120228
12463,41.1852,-256.555,0.351584,0.0353755,-0.123234,-0.119311,-0.118727
12464,42.2595,-256.38,0.345648,0.0338075,-0.118038,-0.110365,-0.117134
12465,43.3331,-256.201,0.339444,0.0324083,-0.112847,-0.101985,-0.115458
12466,44.4059,-256.017,0.333015,0.0311687,-0.107676,-0.0941558,-0.113712
12467,45.4779,-255.829,0.3264,0.0300788,-0.102541,-0.0868604,-0.111904
12468,46.5491,-255.636,0.319638,0.0291288,-0.0974589,-0.0800801,-0.110045
12469,47.6195,-255.439,0.312763,0.0283089,-0.0924419,-0.0737954,-0.108143
12470,48.689,-255.237,0.305808,0.0276094,-0.0875032,-0.0679855,-0.106206
12471,49.7577,-255.031,0.298803,0.0270207,-0.0826542,-0.0626291,-0.104241
12472,50.8256,-254.82,0.291777,0.0265335,-0.0779055,-0.0577045,-0.102254
12473,51.8925,-254.605,0.284754,0.026139,-0.0732662,-0.0531898,-0.100253
12474,52.9585,-254.385,0.277757,0.0258285,-0.0687444,-0.049063,-0.0982427
12475,54.0236,-254.161,0.270808,0.0255938,-0.0643471,-0.0453024,-0.096228
12476,55.0878,-253.933,0.263925,0.0254274,-0.0600802,-0.0418864,-0.0942141
12477,56.151,-253.7,0.257124,0.0253218,-0.0559484,-0.0387941,-0.0922051
12478,57.2132,-253.462,0.250421,0.0252702,-0.0519556,-0.0360049,-0.0902052
12479,58.2744,-253.22,0.243828,0.0252663,-0.0481046,-0.0334989,-0.0882179
12480,59.3345,-252.974,0.237356,0.0253042,-0.0443976,-0.0312567,-0.0862467
12481,60.3937,-252.723,0.231016,0.0253784,-0.0408357,-0.02926,-0.0842944
12482,61.4517,-252.468,0.224815,0.025484,-0.0374194,-0.0274909,-0.0823638
12483,62.5087,-252.209,0.218759,0.0256162,-0.0341484,-0.0259324,-0.0804574
12484,63.5646,-251.944,0.212855,0.0257709,-0.0310221,-0.0245685,-0.0785773
12485,64.6194,-251.676,0.207106,0.0259443,-0.0280388,-0.0233838,-0.0767256
12486,65.6731,-251.403,0.201516,0.0261329,-0.025197,-0.0223639,-0.074904
12487,66.7256,-251.126,0.196087,0.0263336,-0.0224941,-0.0214951,-0.0731139
12488,67.7769,-250.844,0.19082,0.0265437,-0.0199275,-0.0207646,-0.0713568
12489,68.827,-250.558,0.185715,0.0267607,-0.0174943,-0.0201605,-0.0696338
12490,69.876,-250.268,0.180772,0.0269823,-0.0151912,-0.0196715,-0.0679458
12491,70.9237,-249.973,0.175991,0.0272066,-0.0130147,-0.0192872,-0.0662937
12492,71.9701,-249.673,0.17137,0.027432,-0.0109611,-0.0189979,-0.064678
12493,73.0153,-249.37,0.166906,0.0276569,-0.0090266,-0.0187947,-0.0630993
12494,74.0592,-249.062,0.162597,0.0278801,-0.0072073,-0.0186694,-0.0615578
12495,75.1018,-248.749,0.158441,0.0281005,-0.00549921,-0.0186143,-0.0600538
12496,76.1431,-248.433,0.154435,0.0283173,-0.0038983,-0.0186226,-0.0585874
12497,77.1831,-248.111,0.150574,0.0285296,-0.00240053,-0.0186881,-0.0571584
12498,78.2217,-247.786,0.146856,0.028737,-0.00100189,-0.0188049,-0.0557667
12499,79.2589,-247.456,0.143275,0.0289391,0.000301638,-0.0189681,-0.0544121
12500,80.2948,-247.122,0.13983,0.0291354,0.00151398,-0.0191731,-0.0530941
12501,81.3292,-246.783,0.136514,0.0293259,0.00263902,-0.0194157,-0.0518123
12502,82.3622,-246.441,0.133325,0.0295104,0.00368056,-0.0196926,-0.050566
12503,83.3938,-246.093,0.130258,0.0296891,0.0046423,-0.0200006,-0.0493547
12504,84.4239,-245.742,0.127308,0.0298622,0.00552785,-0.0203371,-0.0481775
12505,85.4525,-245.386,0.124472,0.0300298,0.00634069,-0.0206999,-0.0470337
12506,86.4796,-245.026,0.121746,0.0301924,0.00708423,-0.0210873,-0.0459223
12507,87.5052,-244.662,0.119125,0.0303504,0.00776173,-0.0214979,-0.0448424
12508,88.5293,-244.293,0.116605,0.0305044,0.00837634,-0.0219306,-0.0437928
12509,89.5518,-243.92,0.114183,0.0306552,0.0089311,-0.0223849,-0.0427725
12510,90.5727,-243.543,0.111856,0.0308034,0.00942892,-0.0228604,-0.0417802
12511,91.5921,-243.161,0.109618,0.03095,0.00987261,-0.0233573,-0.0408147
12512,92.6098,-242.775,0.107468,0.0310961,0.0102649,-0.0238757,-0.0398746
12513,93.626,-242.385,0.105402,0.0312428,0.0106083,-0.0244164,-0.0389584
12514,94.6404,-241.991,0.103416,0.0313914,0.0109053,-0.0249804,-0.0380645
12515,95.6532,-241.593,0.101509,0.0315433,0.0111584,-0.0255688,-0.0371914
12516,96.6644,-241.19,0.0996765,0.0317002,0.0113699,-0.0261832,-0.0363372
12517,97.6738,-240.783,0.0979174,0.0318639,0.0115419,-0.0268255,-0.0355
12518,98.6816,-240.371,0.0962293,0.0320365,0.0116767,-0.0274976,-0.0346778
12519,99.6876,-239.956,0.0946104,0.0322201,0.0117764,-0.028202,-0.0338682
12520,100.692,-239.536,0.0930591,0.0324175,0.0118431,-0.0289411,-0.0330688
12521,101.694,-239.112,0.0915741,0.0326314,0.0118788,-0.0297178,-0.0322769
12522,102.695,-238.684,0.0901545,0.0328652,0.0118856,-0.0305351,-0.0314894
12523,103.694,-238.252,0.0887996,0.0331225,0.0118654,-0.0313963,-0.0307029
12524,104.691,-237.816,0.0875091,0.0334077,0.0118203,-0.0323047,-0.0299133
12525,105.686,-237.375,0.0862831,0.0337255,0.0117523,-0.0332639,-0.0291164
12526,106.68,-236.93,0.0851219,0.0340815,0.0116634,-0.0342774,-0.028307
12527,107.671,-236.481,0.0840266,0.0344821,0.0115555,-0.0353487,-0.0274791
12528,108.661,-236.028,0.0829982,0.0349348,0.0114308,-0.0364813,-0.0266258
12529,109.648,-235.571,0.0820385,0.0354482,0.0112909,-0.037678,-0.0257391
12530,110.634,-235.11,0.0811494,0.0360325,0.0111377,-0.0389413,-0.0248095
12531,111.618,-234.644,0.0803336,0.0366995,0.0109726,-0.0402723,-0.0238257
12532,112.6,-234.175,0.0795937,0.0374631,0.0107965,-0.0416707,-0.0227747
12533,113.58,-233.701,0.0789331,0.03834,0.0106095,-0.0431339,-0.0216411
12534,114.558,-233.223,0.0783551,0.0393496,0.0104106,-0.0446558,-0.0204069
12535,115.534,-232.741,0.0778629,0.0405152,0.0101968,-0.0462259,-0.0190516
12536,116.508,-232.255,0.0774596,0.0418641,0.0099625,-0.0478274,-0.0175519
12537,117.479,-231.765,0.0771473,0.0434289,0.00969835,-0.0494349,-0.0158819
12538,118.449,-231.271,0.0769267,0.0452478,0.00938972,-0.0510126,-0.0140143
12539,119.417,-230.773,0.076796,0.0473654,0.00901521,-0.0525117,-0.0119217
12540,120.383,-230.271,0.0767496,0.0498336,0.00854488,-0.0538673,-0.00957903
12541,121.346,-229.764,0.0767765,0.0527116,0.00793868,-0.0549971,-0.00696709
12542,122.307,-229.254,0.076858,0.0560659,0.00714563,-0.0557998,-0.00407794
12543,123.267,-228.74,0.0769656,0.0599694,0.00610426,-0.0561561,-0.000921161
12544,124.224,-228.221,0.0770578,0.0644997,0.00474539,-0.0559319,0.00246835
12545,125.179,-227.699,0.077078,0.0697356,0.00299835,-0.0549856,0.00602207
12546,126.131,-227.173,0.0769519,0.0757525,0.000801962,-0.0531803,0.00962998
12547,127.082,-226.642,0.076587,0.0826153,-0.00187858,-0.0504021,0.0131353
12548,128.03,-226.108,0.0758741,0.0903694,-0.00502771,-0.0465881,0.0163348
12549,128.976,-225.57,0.0746931,0.0990293,-0.00854935,-0.0417633,0.0189906
12550,129.92,-225.027,0.0729248,0.108566,-0.0103852,-0.0391082,0.0201513
12551,-130.02,-225.201,-0.074146,0.109996,-0.0102021,-0.0384074,-0.019798
12552,-129.076,-225.744,-0.0759553,0.100497,-0.00840159,-0.0410131,-0.0186697
12553,-128.129,-226.283,-0.077187,0.0918546,-0.00494177,-0.0457625,-0.0160888
12554,-127.18,-226.817,-0.0779547,0.0840982,-0.00183488,-0.0495462,-0.012977
12555,-126.229,-227.348,-0.0783743,0.0772157,0.000823323,-0.0523337,-0.00955857
12556,-125.275,-227.875,-0.0785517,0.0711651,0.0030136,-0.0541794,-0.00602783
12557,-124.32,-228.398,-0.0785776,0.065885,0.00476558,-0.0551873,-0.00253677
12558,-123.362,-228.916,-0.0785254,0.0613037,0.00613539,-0.0554858,0.000806262
12559,-122.402,-229.431,-0.0784516,0.0573452,0.00718948,-0.0552092,0.00393221
12560,-121.44,-229.942,-0.0783983,0.0539344,0.00799398,-0.0544857,0.0068043
12561,-120.476,-230.449,-0.0783947,0.0510004,0.00860849,-0.0534308,0.00941045
12562,-119.509,-230.951,-0.0784604,0.048478,0.00908305,-0.0521432,0.011756
12563,-118.541,-231.45,-0.0786074,0.0463087,0.00945747,-0.050704,0.0138575
12564,-117.57,-231.944,-0.078842,0.0444415,0.00976196,-0.0491777,0.0157379
12565,-116.598,-232.435,-0.0791668,0.0428317,0.0100184,-0.0476134,0.0174231
12566,-115.623,-232.921,-0.0795818,0.0414411,0.0102421,-0.0460477,0.0189391
12567,-114.646,-233.403,-0.0800852,0.0402374,0.0104429,-0.0445065,0.0203106
12568,-113.668,-233.881,-0.0806746,0.0391927,0.0106272,-0.0430076,0.0215604
12569,-112.687,-234.356,-0.0813468,0.0382837,0.0107981,-0.0415625,0.0227087
12570,-111.704,-234.826,-0.0820988,0.0374906,0.0109574,-0.040178,0.0237732
12571,-110.72,-235.291,-0.0829276,0.0367966,0.011105,-0.0388575,0.0247691
12572,-109.733,-235.753,-0.0838305,0.0361876,0.0112402,-0.0376018,0.0257096
12573,-108.745,-236.211,-0.084805,0.0356512,0.0113619,-0.0364102,0.0266059
12574,-107.754,-236.664,-0.0858492,0.0351773,0.0114685,-0.0352807,0.0274675
12575,-106.762,-237.113,-0.0869615,0.034757,0.011558,-0.0342109,0.0283025
12576,-105.768,-237.559,-0.0881406,0.0343826,0.0116286,-0.0331975,0.029118
12577,-104.772,-237.999,-0.0893857,0.0340475,0.0116783,-0.0322372,0.0299199
12578,-103.774,-238.436,-0.0906965,0.033746,0.0117052,-0.0313268,0.0307134
12579,-102.774,-238.869,-0.0920729,0.0334732,0.0117071,-0.0304627,0.0315031
12580,-101.773,-239.297,-0.0935153,0.0332246,0.0116821,-0.0296418,0.0322929
12581,-100.77,-239.721,-0.0950241,0.0329964,0.0116281,-0.0288608,0.0330863
12582,-99.7646,-240.141,-0.0966006,0.0327853,0.0115431,-0.0281169,0.0338864
12583,-98.7578,-240.557,-0.0982458,0.0325882,0.0114249,-0.0274072,0.034696
12584,-97.7493,-240.969,-0.0999615,0.0324024,0.0112715,-0.0267293,0.0355176
12585,-96.7391,-241.376,-0.101749,0.0322257,0.0110808,-0.0260808,0.0363535
12586,-95.7272,-241.779,-0.103612,0.0320558,0.0108504,-0.0254597,0.0372058
12587,-94.7136,-242.178,-0.105551,0.031891,0.0105781,-0.0248642,0.0380763
12588,-93.6983,-242.573,-0.107569,0.0317294,0.0102617,-0.0242928,0.038967
12589,-92.6814,-242.963,-0.10967,0.0315696,0.00989858,-0.0237443,0.0398795
12590,-91.6629,-243.349,-0.111856,0.0314102,0.0094863,-0.0232177,0.0408153
12591,-90.6427,-243.731,-0.11413,0.03125,0.00902225,-0.0227124,0.0417758
12592,-89.621,-244.109,-0.116496,0.0310879,0.00850369,-0.022228,0.0427625
12593,-88.5977,-244.482,-0.118957,0.0309229,0.00792782,-0.0217644,0.0437766
12594,-87.5728,-244.851,-0.121518,0.0307543,0.00729169,-0.021322,0.0448194
12595,-86.5464,-245.215,-0.124182,0.0305813,0.00659226,-0.0209014,0.0458919
12596,-85.5185,-245.576,-0.126953,0.0304033,0.00582637,-0.0205037,0.0469951
12597,-84.4891,-245.932,-0.129835,0.0302198,0.00499073,-0.0201301,0.0481301
12598,-83.4582,-246.284,-0.132832,0.0300304,0.00408198,-0.0197824,0.0492978
12599,-82.4259,-246.631,-0.135948,0.0298347,0.00309661,-0.0194629,0.0504989
12600,-81.3921,-246.974,-0.139188,0.0296327,0.00203103,-0.019174,0.0517342
12601,-80.3568,-247.313,-0.142556,0.0294242,0.000881547,-0.018919,0.0530043
12602,-79.3202,-247.647,-0.146056,0.0292093,-0.00035561,-0.0187013,0.0543098
12603,-78.2821,-247.977,-0.149693,0.0289881,-0.00168429,-0.018525,0.0556511
12604,-77.2427,-248.303,-0.153469,0.028761,-0.00310841,-0.0183946,0.0570287
12605,-76.202,-248.625,-0.157389,0.0285284,-0.00463191,-0.0183152,0.0584427
12606,-75.1599,-248.942,-0.161457,0.0282909,-0.00625878,-0.0182926,0.0598934
12607,-74.1165,-249.254,-0.165676,0.0280493,-0.00799299,-0.018333,0.0613807
12608,-73.0717,-249.562,-0.170049,0.0278044,-0.0098385,-0.0184433,0.0629046
12609,-72.0257,-249.866,-0.174579,0.0275574,-0.0117992,-0.0186312,0.064465
12610,-70.9785,-250.166,-0.179269,0.0273097,-0.013879,-0.0189048,0.0660614
12611,-69.93,-250.461,-0.18412,0.0270626,-0.0160815,-0.0192731,0.0676934
12612,-68.8802,-250.752,-0.189135,0.0268181,-0.0184104,-0.0197459,0.0693604
12613,-67.8293,-251.038,-0.194313,0.0265781,-0.020869,-0.0203335,0.0710615
12614,-66.7771,-251.32,-0.199655,0.026345,-0.0234604,-0.0210473,0.072796
12615,-65.7238,-251.597,-0.205161,0.0261213,-0.0261875,-0.0218993,0.0745626
12616,-64.6694,-251.871,-0.21083,0.02591,-0.0290529,-0.0229023,0.0763601
12617,-63.6138,-252.139,-0.216658,0.0257143,-0.0320587,-0.02407,0.0781869
12618,-62.557,-252.403,-0.222643,0.0255378,-0.0352065,-0.0254169,0.0800415
12619,-61.4992,-252.663,-0.228781,0.0253845,-0.0384976,-0.0269585,0.0819219
12620,-60.4403,-252.919,-0.235066,0.0252588,-0.0419325,-0.0287108,0.083826
12621,-59.3804,-253.17,-0.241491,0.0251656,-0.0455114,-0.030691,0.0857514
12622,-58.3194,-253.416,-0.248048,0.02511,-0.0492335,-0.0329169,0.0876956
12623,-57.2574,-253.658,-0.254728,0.0250978,-0.0530974,-0.0354071,0.0896556
12624,-56.1944,-253.896,-0.261518,0.0251352,-0.0571008,-0.038181,0.0916283
12625,-55.1304,-254.129,-0.268406,0.0252288,-0.0612406,-0.0412586,0.0936102
12626,-54.0654,-254.358,-0.275377,0.0253858,-0.0655127,-0.0446606,0.0955974
12627,-52.9995,-254.582,-0.282414,0.0256138,-0.0699119,-0.0484082,0.0975858
12628,-51.9326,-254.802,-0.289498,0.0259208,-0.0744322,-0.0525229,0.0995707
12629,-50.8649,-255.017,-0.296609,0.0263155,-0.0790664,-0.0570268,0.101547
12630,-49.7962,-255.228,-0.303721,0.0268067,-0.083806,-0.0619419,0.10351
12631,-48.7267,-255.434,-0.310811,0.0274038,-0.0886415,-0.0672903,0.105453
12632,-47.6563,-255.636,-0.317849,0.0281165,-0.0935622,-0.0730939,0.107369
12633,-46.5851,-255.833,-0.324806,0.0289547,-0.0985564,-0.0793743,0.109252
12634,-45.513,-256.026,-0.331648,0.0299288,-0.103611,-0.0861523,0.111094
12635,-44.4402,-256.215,-0.33834,0.0310488,-0.108712,-0.0934479,0.112887
12636,-43.3666,-256.399,-0.344843,0.0323251,-0.113843,-0.10128,0.114621
12637,-42.2922,-256.578,-0.351117,0.0337679,-0.11899,-0.109665,0.116286
12638,-41.2171,-256.753,-0.357119,0.0353871,-0.124134,-0.11862,0.117873
12639,-40.1412,-256.923,-0.362804,0.037192,-0.129259,-0.128156,0.11937
12640,-39.0647,-257.089,-0.368124,0.0391916,-0.134345,-0.138284,0.120763
12641,-37.9875,-257.251,-0.373029,0.041394,-0.139374,-0.149013,0.122041
12642,-36.9096,-257.407,-0.377469,0.0438063,-0.144327,-0.160344,0.12319
12643,-35.831,-257.56,-0.381391,0.0464342,-0.149184,-0.172279,0.124194
12644,-34.7518,-257.708,-0.384741,0.0492823,-0.153927,-0.184813,0.125037
12645,-33.672,-257.851,-0.387463,0.0523532,-0.158538,-0.197936,0.125705
12646,-32.5917,-257.99,-0.389503,0.0556479,-0.162999,-0.211634,0.126178
12647,-31.5107,-258.124,-0.390807,0.0591651,-0.167293,-0.225886,0.126441
12648,-30.4292,-258.254,-0.391319,0.0629012,-0.171406,-0.240666,0.126475
12649,-29.3472,-258.379,-0.390986,0.06685,-0.175323,-0.255941,0.126262
12650,-28.2646,-258.5,-0.389757,0.0710029,-0.179033,-0.271671,0.125785
12651,-27.1816,-258.616,-0.387583,0.0753481,-0.182526,-0.287811,0.125025
12652,-26.0981,-258.727,-0.384419,0.0798712,-0.185795,-0.304308,0.123965
12653,-25.0141,-258.834,-0.380222,0.0845548,-0.188834,-0.321101,0.122589
12654,-23.9297,-258.937,-0.374954,0.0893785,-0.19164,-0.338124,0.120883
12655,-22.8448,-259.035,-0.368585,0.0943191,-0.194213,-0.355306,0.118832
12656,-21.7596,-259.128,-0.361086,0.0993508,-0.196555,-0.372567,0.116426
12657,-20.674,-259.217,-0.352438,0.104445,-0.198671,-0.389823,0.113656
12658,-19.588,-259.301,-0.342628,0.109571,-0.200567,-0.406986,0.110514
12659,-18.5017,-259.381,-0.331651,0.114697,-0.202251,-0.423963,0.106996
12660,-17.415,-259.456,-0.319508,0.119788,-0.203735,-0.44066,0.103101
12661,-16.3281,-259.527,-0.306209,0.124809,-0.20503,-0.456978,0.0988315
12662,-15.2408,-259.593,-0.291774,0.129723,-0.206149,-0.47282,0.0941921
12663,-14.1533,-259.655,-0.276231,0.134495,-0.207107,-0.488087,0.089191
12664,-13.0655,-259.712,-0.259614,0.139089,-0.207917,-0.502682,0.0838395
12665,-11.9776,-259.764,-0.241968,0.143467,-0.208595,-0.51651,0.078152
12666,-10.8894,-259.812,-0.223345,0.147597,-0.209155,-0.52948,0.0721456
12667,-9.80096,-259.855,-0.203807,0.151444,-0.209612,-0.541504,0.0658402
12668,-8.7124,-259.894,-0.18342,0.154977,-0.209979,-0.5525,0.0592584
12669,-7.62368,-259.928,-0.162261,0.158168,-0.21027,-0.562393,0.052425
12670,-6.53483,-259.958,-0.140411,0.160989,-0.210497,-0.571113,0.0453668
12671,-5.44587,-259.983,-0.117956,0.163418,-0.210669,-0.578599,0.0381125
12672,-4.35681,-260.004,-0.0949906,0.165434,-0.210797,-0.584798,0.0306924
12673,-3.26768,-260.02,-0.0716104,0.16702,-0.210889,-0.589666,0.0231381
12674,-2.17848,-260.031,-0.0479161,0.168163,-0.210949,-0.593169,0.0154822
12675,-1.08925,-260.038,-0.024011,0.168852,-0.210984,-0.59528,0.00775821
12676,-2.14235e-12,-260.04,-1.2615e-13,0.169083,-0.210995,-0.595986,5.02133e-14
12677,1.08925,-260.038,0.024011,0.168852,-0.210984,-0.59528,-0.00775821
12678,2.17848,-260.031,0.0479161,0.168163,-0.210949,-0.593169,-0.0154822
12679,3.26768,-260.02,0.0716104,0.16702,-0.210889,-0.589666,-0.0231381
12680,4.35681,-260.004,0.0949906,0.165434,-0.210797,-0.584798,-0.0306924
12681,5.44587,-259.983,0.117956,0.163418,-0.210669,-0.578599,-0.0381125
12682,6.53483,-259.958,0.140411,0.160989,-0.210497,-0.571113,-0.0453668
12683,7.62368,-259.928,0.162261,0.158168,-0.21027,-0.562393,-0.052425
12684,8.7124,-259.894,0.18342,0.154977,-0.209979,-0.5525,-0.0592584
12685,9.80096,-259.855,0.203807,0.151444,-0.209612,-0.541504,-0.0658402
12686,10.8894,-259.812,0.223345,0.147597,-0.209155,-0.52948,-0.0721456
12687,11.9776,-259.764,0.241968,0.143467,-0.208595,-0.51651,-0.078152
12688,13.0655,-259.712,0.259614,0.139089,-0.207917,-0.502682,-0.0838395
12689,14.1533,-259.655,0.276231,0.134495,-0.207107,-0.488087,-0.089191
12690,15.2408,-259.593,0.291774,0.129723,-0.206149,-0.47282,-0.0941921
12691,16.3281,-259.527,0.306209,0.124809,-0.20503,-0.456978,-0.0988315
12692,17.415,-259.456,0.319508,0.119788,-0.203735,-0.44066,-0.103101
12693,18.5017,-259.381,0.331651,0.114697,-0.202251,-0.423963,-0.106996
12694,19.588,-259.301,0.342628,0.109571,-0.200567,-0.406986,-0.110514
12695,20.674,-259.217,0.352438,0.104445,-0.198671,-0.389823,-0.113656
12696,21.7596,-259.128,0.361086,0.0993508,-0.196555,-0.372567,-0.116426
12697,22.8448,-259.035,0.368585,0.0943191,-0.194213,-0.355306,-0.118832
12698,23.9297,-258.937,0.374954,0.0893785,-0.19164,-0.338124,-0.120883
12699,25.0141,-258.834,0.380222,0.0845548,-0.188834,-0.321101,-0.122589
12700,26.0981,-258.727,0.384419,0.0798712,-0.185795,-0.304308,-0.123965
12701,27.1816,-258.616,0.387583,0.0753481,-0.182526,-0.287811,-0.125025
12702,28.2646,-258.5,0.389757,0.0710029,-0.179033,-0.271671,-0.125785
12703,29.3472,-258.379,0.390986,0.06685,-0.175323,-0.255941,-0.126262
12704,30.4292,-258.254,0.391319,0.0629012,-0.171406,-0.240666,-0.126475
12705,31.5107,-258.124,0.390807,0.0591651,-0.167293,-0.225886,-0.126441
12706,32.5917,-257.99,0.389503,0.0556479,-0.162999,-0.211634,-0.126178
12707,33.672,-257.851,0.387463,0.0523532,-0.158538,-0.197936,-0.125705
12708,34.7518,-257.708,0.384741,0.0492823,-0.153927,-0.184813,-0.125037
12709,35.831,-257.56,0.381391,0.0464342,-0.149184,-0.172279,-0.124194
12710,36.9096,-257.407,0.377469,0.0438063,-0.144327,-0.160344,-0.12319
12711,37.9875,-257.251,0.373029,0.041394,-0.139374,-0.149013,-0.122041
12712,39.0647,-257.089,0.368124,0.0391916,-0.134345,-0.138284,-0.120763
12713,40.1412,-256.923,0.362804,0.037192,-0.129259,-0.128156,-0.11937
12714,41.2171,-256.753,0.357119,0.0353871,-0.124134,-0.11862,-0.117873
12715,42.2922,-256.578,0.351117,0.0337679,-0.11899,-0.109665,-0.116286
12716,43.3666,-256.399,0.344843,0.0323251,-0.113843,-0.10128,-0.114621
12717,44.4402,-256.215,0.33834,0.0310488,-0.108712,-0.0934479,-0.112887
12718,45.513,-256.026,0.331648,0.0299288,-0.103611,-0.0861523,-0.111094
12719,46.5851,-255.833,0.324806,0.0289547,-0.0985564,-0.0793743,-0.109252
12720,47.6563,-255.636,0.317849,0.0281165,-0.0935622,-0.0730939,-0.107369
12721,48.7267,-255.434,0.310811,0.0274038,-0.0886415,-0.0672903,-0.105453
12722,49.7962,-255.228,0.303721,0.0268067,-0.083806,-0.0619419,-0.10351
12723,50.8649,-255.017,0.296609,0.0263155,-0.0790664,-0.0570268,-0.101547
12724,51.9326,-254.802,0.289498,0.0259208,-0.0744322,-0.0525229,-0.0995707
12725,52.9995,-254.582,0.282414,0.0256138,-0.0699119,-0.0484082,-0.0975858
12726,54.0654,-254.358,0.275377,0.0253858,-0.0655127,-0.0446606,-0.0955974
12727,55.1304,-254.129,0.268406,0.0252288,-0.0612406,-0.0412586,-0.0936102
12728,56.1944,-253.896,0.261518,0.0251352,-0.0571008,-0.038181,-0.0916283
12729,57.2574,-253.658,0.254728,0.0250978,-0.0530974,-0.0354071,-0.0896556
12730,58.3194,-253.416,0.248048,0.02511,-0.0492335,-0.0329169,-0.0876956
12731,59.3804,-253.17,0.241491,0.0251656,-0.0455114,-0.030691,-0.0857514
12732,60.4403,-252.919,0.235066,0.0252588,-0.0419325,-0.0287108,-0.083826
12733,61.4992,-252.663,0.228781,0.0253845,-0.0384976,-0.0269585,-0.0819219
12734,62.557,-252.403,0.222643,0.0255378,-0.0352065,-0.0254169,-0.0800415
12735,63.6138,-252.139,0.216658,0.0257143,-0.0320587,-0.02407,-0.0781869
12736,64.6694,-251.871,0.21083,0.02591,-0.0290529,-0.0229023,-0.0763601
12737,65.7238,-251.597,0.205161,0.0261213,-0.0261875,-0.0218993,-0.0745626
12738,66.7771,-251.32,0.199655,0.026345,-0.0234604,-0.0210473,-0.072796
12739,67.8293,-251.038,0.194313,0.0265781,-0.020869,-0.0203335,-0.0710615
12740,68.8802,-250.752,0.189135,0.0268181,-0.0184104,-0.0197459,-0.0693604
12741,69.93,-250.461,0.18412,0.0270626,-0.0160815,-0.0192731,-0.0676934
12742,70.9785,-250.166,0.179269,0.0273097,-0.013879,-0.0189048,-0.0660614
12743,72.0257,-249.866,0.174579,0.0275574,-0.0117992,-0.0186312,-0.064465
12744,73.0717,-249.562,0.170049,0.0278044,-0.0098385,-0.0184433,-0.0629046
12745,74.1165,-249.254,0.165676,0.0280493,-0.00799299,-0.018333,-0.0613807
12746,75.1599,-248.942,0.161457,0.0282909,-0.00625878,-0.0182926,-0.0598934
12747,76.202,-248.625,0.157389,0.0285284,-0.00463191,-0.0183152,-0.0584427
12748,77.2427,-248.303,0.153469,0.028761,-0.00310841,-0.0183946,-0.0570287
12749,78.2821,-247.977,0.149693,0.0289881,-0.00168429,-0.018525,-0.0556511
12750,79.3202,-247.647,0.146056,0.0292093,-0.00035561,-0.0187013,-0.0543098
12751,80.3568,-247.313,0.142556,0.0294242,0.000881547,-0.018919,-0.0530043
