case_name,contact_method,contact_parameter_name,contact_parameter_value,mesh_label,group_label,contact_patch_length,max_average_pressure_mpa,mean_active_pressure_mpa,total_normal_force_kn,center_of_pressure_arc
augmented_lagrangian_contact_focused_very_coarse_augmentation_parameter_10,augmented_lagrangian,augmentation_parameter,10.0,контактно-ориентированная очень грубая,Расширенный метод Лагранжа / контактно-ориентированная очень грубая,110.14289412657583,2.4884581636925414,2.0707618479355814,0.22807970297852123,-1.3143433008622196e-07
augmented_lagrangian_contact_focused_very_coarse_augmentation_parameter_100,augmented_lagrangian,augmentation_parameter,100.0,контактно-ориентированная очень грубая,Расширенный метод Лагранжа / контактно-ориентированная очень грубая,110.14289412657583,2.488458263994175,2.070761853530264,0.22807970359473578,1.6161552096605192e-07
augmented_lagrangian_contact_focused_very_coarse_augmentation_parameter_1000,augmented_lagrangian,augmentation_parameter,1000.0,контактно-ориентированная очень грубая,Расширенный метод Лагранжа / контактно-ориентированная очень грубая,110.14289412657583,2.4884581822561813,2.0707618703587136,0.22807970544826991,1.1378897823988154e-06
augmented_lagrangian_contact_focused_very_coarse_augmentation_parameter_10000,augmented_lagrangian,augmentation_parameter,10000.0,контактно-ориентированная очень грубая,Расширенный метод Лагранжа / контактно-ориентированная очень грубая,110.14289412657583,2.4884575842065715,2.070762078571213,0.2280797283813972,-1.0662495419921925e-05
augmented_lagrangian_contact_focused_very_coarse_augmentation_parameter_2000,augmented_lagrangian,augmentation_parameter,2000.0,контактно-ориентированная очень грубая,Расширенный метод Лагранжа / контактно-ориентированная очень грубая,110.14289412657583,2.4884583672815097,2.070761793250299,0.22807969695532596,1.8087209063821774e-06
augmented_lagrangian_contact_focused_very_coarse_augmentation_parameter_25,augmented_lagrangian,augmentation_parameter,25.0,контактно-ориентированная очень грубая,Расширенный метод Лагранжа / контактно-ориентированная очень грубая,110.14289412657583,2.488458239044178,2.070761846193527,0.22807970278664633,8.866480882829819e-08
augmented_lagrangian_contact_focused_very_coarse_augmentation_parameter_250,augmented_lagrangian,augmentation_parameter,250.0,контактно-ориентированная очень грубая,Расширенный метод Лагранжа / контактно-ориентированная очень грубая,110.14289412657583,2.488458269432669,2.0707618570332893,0.22807970398056915,4.980469370252649e-07
augmented_lagrangian_contact_focused_very_coarse_augmentation_parameter_50,augmented_lagrangian,augmentation_parameter,50.0,контактно-ориентированная очень грубая,Расширенный метод Лагранжа / контактно-ориентированная очень грубая,110.14289412657583,2.4884581138948647,2.0707618482566126,0.22807970301388056,-7.898535159256426e-08
augmented_lagrangian_contact_focused_very_coarse_augmentation_parameter_500,augmented_lagrangian,augmentation_parameter,500.0,контактно-ориентированная очень грубая,Расширенный метод Лагранжа / контактно-ориентированная очень грубая,110.14289412657583,2.488458400321747,2.0707618556420537,0.22807970382733442,4.5461954201186927e-07
augmented_lagrangian_contact_focused_very_coarse_augmentation_parameter_5000,augmented_lagrangian,augmentation_parameter,5000.0,контактно-ориентированная очень грубая,Расширенный метод Лагранжа / контактно-ориентированная очень грубая,110.14289412657583,2.4884591839224868,2.070761807440683,0.22807969851829593,4.1055079336160816e-06
penalty_contact_focused_coarse_penalty_parameter_10,penalty,penalty_parameter,10.0,контактно-ориентированная грубая,Штрафной метод / контактно-ориентированная грубая,118.89088477575646,2.413057654536601,1.859871617616246,0.2211217821877129,-1.971756091734278e-11
penalty_contact_focused_coarse_penalty_parameter_100,penalty,penalty_parameter,100.0,контактно-ориентированная грубая,Штрафной метод / контактно-ориентированная грубая,114.82283682965303,2.479855543975873,1.978713411849807,0.22720148722147646,-1.1723955140041653e-11
penalty_contact_focused_coarse_penalty_parameter_1000,penalty,penalty_parameter,1000.0,контактно-ориентированная грубая,Штрафной метод / контактно-ориентированная грубая,110.7547888835496,2.4866850686464654,2.0563628446908915,0.22775203273171515,2.504663143554353e-11
penalty_contact_focused_coarse_penalty_parameter_10000,penalty,penalty_parameter,10000.0,контактно-ориентированная грубая,Штрафной метод / контактно-ориентированная грубая,110.7547888835496,2.4873929686464176,2.0570519376584113,0.22782835307785398,4.58895428323558e-06
penalty_contact_focused_coarse_penalty_parameter_2000,penalty,penalty_parameter,2000.0,контактно-ориентированная грубая,Штрафной метод / контактно-ориентированная грубая,110.7547888835496,2.4870744050531357,2.056745245359627,0.22779438543704994,4.1257663951910217e-07
penalty_contact_focused_coarse_penalty_parameter_25,penalty,penalty_parameter,25.0,контактно-ориентированная грубая,Штрафной метод / контактно-ориентированная грубая,118.89088477575646,2.4571565681362983,1.8933969311926526,0.22510763638119657,7.194245199571014e-12
penalty_contact_focused_coarse_penalty_parameter_250,penalty,penalty_parameter,250.0,контактно-ориентированная грубая,Штрафной метод / контактно-ориентированная грубая,114.82283682965303,2.4844192765201,1.982083970744749,0.22758850435549507,7.460698725481052e-12
penalty_contact_focused_coarse_penalty_parameter_50,penalty,penalty_parameter,50.0,контактно-ориентированная грубая,Штрафной метод / контактно-ориентированная грубая,114.82283682965303,2.4722431702784315,1.9726081726068811,0.22650046633207996,-7.460698725481052e-12
penalty_contact_focused_coarse_penalty_parameter_500,penalty,penalty_parameter,500.0,контактно-ориентированная грубая,Штрафной метод / контактно-ориентированная грубая,114.82283682965303,2.4859207056948662,1.9829335028319026,0.22768605003971987,-2.2115642650533118e-11
penalty_contact_focused_coarse_penalty_parameter_5000,penalty,penalty_parameter,5000.0,контактно-ориентированная грубая,Штрафной метод / контактно-ориентированная грубая,110.7547888835496,2.487309018164296,2.056975304286079,0.22781986556487988,1.1008404854351284e-06
penalty_contact_focused_dense_penalty_parameter_10,penalty,penalty_parameter,10.0,контактно-ориентированная плотная,Штрафной метод / контактно-ориентированная плотная,119.72026075911295,2.412810733476931,1.8457156092555629,0.220969554027241,7.753797603982093e-11
penalty_contact_focused_dense_penalty_parameter_100,penalty,penalty_parameter,100.0,контактно-ориентированная плотная,Штрафной метод / контактно-ориентированная плотная,116.01666882123949,2.4794687324458664,1.957221902319974,0.22707036525113275,-4.263256414560601e-12
penalty_contact_focused_dense_penalty_parameter_1000,penalty,penalty_parameter,1000.0,контактно-ориентированная плотная,Штрафной метод / контактно-ориентированная плотная,116.01666882123949,2.4863327294610826,1.9625889046978646,0.22769302698857133,9.539036227579345e-11
penalty_contact_focused_dense_penalty_parameter_10000,penalty,penalty_parameter,10000.0,контактно-ориентированная плотная,Штрафной метод / контактно-ориентированная плотная,114.16487287753353,2.48702578431903,1.995022447933437,0.2277614841561466,1.5374368445009168e-10
penalty_contact_focused_dense_penalty_parameter_2000,penalty,penalty_parameter,2000.0,контактно-ориентированная плотная,Штрафной метод / контактно-ориентированная плотная,114.16487287753353,2.4867163401154357,1.994739851881457,0.2277292216137966,3.703704010149522e-11
penalty_contact_focused_dense_penalty_parameter_25,penalty,penalty_parameter,25.0,контактно-ориентированная плотная,Штрафной метод / контактно-ориентированная плотная,117.86846476494544,2.4568494449432876,1.9089513671667422,0.2250051669588876,4.583000645652646e-11
